Iteration	Posterior	Likelihood	Prior	beta_categories[1]	beta_categories[2]	beta_categories[3]	beta_categories[4]	beta_scale	br_lengths[1]	br_lengths[2]	br_lengths[3]	br_lengths[4]	br_lengths[5]	br_lengths[6]	br_lengths[7]	br_lengths[8]	br_lengths[9]	br_lengths[10]	br_lengths[11]	br_lengths[12]	br_lengths[13]	br_lengths[14]	br_lengths[15]	br_lengths[16]	br_lengths[17]	br_lengths[18]	br_lengths[19]	br_lengths[20]	br_lengths[21]	br_lengths[22]	br_lengths[23]	br_lengths[24]	br_lengths[25]	br_lengths[26]	br_lengths[27]	br_lengths[28]	br_lengths[29]	br_lengths[30]	br_lengths[31]	br_lengths[32]	br_lengths[33]	br_lengths[34]	br_lengths[35]	matrix_probs[1]	matrix_probs[2]	matrix_probs[3]	matrix_probs[4]	rate_categories[1]	rate_categories[2]	rate_categories[3]	rate_categories[4]	rate_categories[5]	rate_categories[6]	rate_log_sd	rel_br_lengths[1]	rel_br_lengths[2]	rel_br_lengths[3]	rel_br_lengths[4]	rel_br_lengths[5]	rel_br_lengths[6]	rel_br_lengths[7]	rel_br_lengths[8]	rel_br_lengths[9]	rel_br_lengths[10]	rel_br_lengths[11]	rel_br_lengths[12]	rel_br_lengths[13]	rel_br_lengths[14]	rel_br_lengths[15]	rel_br_lengths[16]	rel_br_lengths[17]	rel_br_lengths[18]	rel_br_lengths[19]	rel_br_lengths[20]	rel_br_lengths[21]	rel_br_lengths[22]	rel_br_lengths[23]	rel_br_lengths[24]	rel_br_lengths[25]	rel_br_lengths[26]	rel_br_lengths[27]	rel_br_lengths[28]	rel_br_lengths[29]	rel_br_lengths[30]	rel_br_lengths[31]	rel_br_lengths[32]	rel_br_lengths[33]	rel_br_lengths[34]	rel_br_lengths[35]	tree_length
5184	-61.43339	-105.8083	44.37494	0.0366457	0.295444	0.704556	0.963354	0.4252412	0.00420441	0.0263253	0.00520477	0.0035981	0.00102333	0.0110317	0.001703	0.00167252	0.00153181	0.00728035	0.0118026	0.000672349	0.00935662	0.00412566	0.00386193	0.00312025	0.00156633	0.00161635	0.00217167	0.0112053	0.000677201	0.00630606	0.000327183	7.89694e-05	0.00119741	0.00143016	0.011248	0.000422707	0.00942638	0.000862313	0.00295405	0.00367197	0.0104829	0.00627263	0.00355847	0.0313676	0.619051	0.320108	0.0294735	0.126046	0.364189	0.729696	1.37043	2.74583	7.93359	1.497552	0.0244456	0.153062	0.0302619	0.0209203	0.00594991	0.0641412	0.00990172	0.00972448	0.00890633	0.0423299	0.0686236	0.00390922	0.0544019	0.0239877	0.0224543	0.018142	0.00910708	0.00939787	0.0126267	0.0651505	0.00393743	0.0366651	0.00190233	0.000459149	0.00696206	0.00831535	0.0653987	0.00245773	0.0548075	0.00501372	0.0171756	0.0213498	0.0609503	0.0364707	0.0206899	0.1719907
5220	-62.22551	-107.1112	44.88564	0.180098	0.402671	0.597329	0.819902	1.561909	0.0140391	0.00522796	0.0291426	0.0897009	0.014579	0.00956921	0.0126996	0.0061886	0.0026387	0.0360071	0.00553438	0.00513396	0.0416897	0.00889295	0.0178286	0.0137487	0.00494335	0.00295415	0.00385178	0.0619178	0.00225219	0.0172713	0.00131537	0.000458717	0.0362952	0.0118394	0.0370512	0.0290029	0.021974	0.00574051	0.00751429	0.00673068	0.0327614	0.0132174	0.0205407	0.0660959	0.125252	0.400937	0.407715	0.697134	0.838658	0.946586	1.05643	1.19238	1.43444	0.2608673	0.0222754	0.00829501	0.0462395	0.142325	0.023132	0.0151831	0.0201499	0.00981922	0.00418672	0.0571311	0.0087812	0.00814586	0.0661475	0.0141101	0.0282879	0.0218146	0.00784342	0.00468724	0.00611147	0.0982427	0.00357347	0.0274038	0.00208705	0.000727829	0.0575882	0.0187852	0.0587877	0.0460178	0.0348653	0.00910825	0.0119227	0.0106793	0.0519814	0.0209716	0.0325912	0.6302535
5256	-54.29847	-96.69331	42.39484	0.329055	0.454433	0.545567	0.670945	6.535722	0.00970279	0.00977834	0.0194727	0.0199128	0.0332913	0.0330427	0.00460568	0.0110354	8.90423e-05	0.0101344	0.0120841	0.00462249	0.0127464	0.0330392	0.00349958	0.0158412	0.0379654	0.00526809	0.0105283	0.0262595	0.0217522	0.0241479	0.0048973	0.00286248	0.0290745	0.00232048	0.0128884	0.0265983	0.0345955	0.0110019	0.0105964	0.0380687	0.00751432	0.0113521	0.000377005	0.426615	0.00555743	0.231756	0.336071	0.824281	0.910059	0.971025	1.02984	1.09883	1.21318	0.1397289	0.0176105	0.0177476	0.0353427	0.0361415	0.0604234	0.0599721	0.00835927	0.0200291	0.000161611	0.0183939	0.0219325	0.00838977	0.0231346	0.0599658	0.00635171	0.0287517	0.0689069	0.00956153	0.0191088	0.0476608	0.0394801	0.0438283	0.00888856	0.00519538	0.05277	0.00421165	0.0233924	0.0482757	0.0627905	0.0199684	0.0192324	0.0690944	0.0136384	0.020604	0.000684261	0.550967
5292	-48.92992	-94.67075	45.74083	0.00280007	0.187345	0.812655	0.9972	0.1838708	0.00666603	0.00605294	0.022197	0.0142344	0.0526262	0.00692834	0.0159214	0.00820677	0.00014486	0.0128949	0.00854034	0.0140663	0.00947043	0.0290495	0.000280116	0.0216477	0.00550365	0.0167514	0.0146996	0.00368825	0.0171539	0.0578998	0.0125591	0.00845638	0.0288699	0.00423246	0.0192467	0.0027176	0.00467731	0.0077083	0.00679454	0.0500166	0.0132586	0.0210955	0.000113531	0.15223	0.178163	0.357511	0.312096	0.43255	0.664499	0.880281	1.136	1.50489	2.31187	0.6059725	0.0127124	0.0115433	0.0423308	0.0271457	0.100361	0.0132127	0.0303629	0.0156507	0.000276255	0.0245911	0.0162868	0.0268252	0.0180606	0.0553988	0.000534194	0.0412832	0.0104957	0.0319457	0.0280328	0.00703367	0.0327133	0.110418	0.0239508	0.0161267	0.0550564	0.00807151	0.0367044	0.00518259	0.00891985	0.0147001	0.0129575	0.0953842	0.0252848	0.0402302	0.000216509	0.5243704
5328	-50.09522	-93.84715	43.75193	0.253622	0.430838	0.569162	0.746378	2.9373	0.0133781	0.0238527	0.0252002	0.0227274	0.019593	0.00998888	0.0145702	0.00117235	0.00398422	0.0242783	0.0429516	0.00846361	0.0271287	0.0602719	0.00465632	0.0361567	0.00138732	0.0116328	0.0138024	0.0400753	0.0506547	0.0786164	0.00641191	0.065951	0.0517642	0.0291373	0.0116996	0.00819981	0.0368387	0.0426848	0.00896286	0.0920035	0.0203895	0.0176824	0.00163634	0.255623	0.457617	0.0456512	0.241109	0.752157	0.870313	0.957591	1.04429	1.14901	1.32951	0.2059371	0.0144176	0.025706	0.0271582	0.0244933	0.0211153	0.010765	0.0157023	0.00126344	0.00429378	0.0261646	0.0462888	0.00912121	0.0292365	0.0649548	0.0050181	0.038966	0.00149511	0.0125367	0.0148748	0.043189	0.0545904	0.0847246	0.00691009	0.0710751	0.055786	0.0314012	0.0126086	0.0088369	0.0397009	0.0460013	0.00965924	0.0991518	0.0219737	0.0190563	0.00176348	0.9279051
5364	-51.04486	-96.70912	45.66427	0.103004	0.36113	0.63887	0.896996	0.8321813	0.00222357	0.00925915	0.0102075	0.0117217	0.0287496	0.00922389	0.01382	0.00136519	0.0040429	0.0111706	0.00283013	0.0375609	0.0299071	0.0311327	0.000548642	0.00752057	0.00573623	0.000389717	0.000274536	0.00608926	0.0064342	0.0457035	0.00183382	0.00251798	0.00515057	0.00535832	0.00266358	0.0215148	0.00478935	0.0177429	0.00758341	0.0047001	0.0135905	0.0094464	0.00462815	0.177426	0.768959	0.0253815	0.0282335	0.796446	0.894939	0.965963	1.03524	1.11739	1.25558	0.164568	0.00589134	0.024532	0.0270446	0.0310564	0.0761718	0.0244386	0.0366161	0.00361704	0.0107116	0.0295963	0.00749841	0.0995171	0.0792385	0.0824857	0.00145362	0.0199257	0.0151981	0.00103255	0.000727381	0.0161334	0.0170473	0.121091	0.0048587	0.00667137	0.0136464	0.0141968	0.00705713	0.0570031	0.0126893	0.0470095	0.0200922	0.0124529	0.0360079	0.0250281	0.0122622	0.3774313
5400	-57.78032	-100.0162	42.23588	0.321889	0.452339	0.54766	0.678112	5.989651	0.00611845	0.0471146	0.0110898	0.00802103	0.000166828	0.0256073	0.00945694	0.00206739	0.0137915	0.00174393	0.0145824	0.00127809	0.016637	0.02454	0.000716334	0.00323495	0.00251034	0.000924096	0.00324613	0.00332348	0.00475012	0.0342631	0.00658626	0.022194	0.0074728	0.0022824	0.017771	0.0171721	0.00257958	0.00676732	0.0193442	0.00514006	0.0157708	0.0143106	0.0132782	0.478874	0.0580446	0.0447086	0.418373	0.51782	0.725445	0.904714	1.10532	1.37846	1.93117	0.4758716	0.0158569	0.122105	0.0287409	0.0207878	0.000432361	0.0663653	0.0245092	0.00535797	0.0357429	0.00451968	0.0377927	0.00331238	0.0431175	0.0635994	0.00185649	0.00838388	0.00650596	0.00239494	0.00841286	0.00861333	0.0123107	0.0887983	0.0170693	0.0575193	0.0193669	0.00591521	0.0460565	0.0445041	0.0066854	0.0175386	0.0501336	0.0133213	0.0408726	0.0370882	0.0344125	0.3858532
5436	-53.2009	-96.9782	43.77731	0.263486	0.434155	0.565846	0.736513	3.222899	0.0167716	0.0728783	0.0183272	0.0647995	0.00635462	0.00387417	0.0303355	0.00440392	0.0713569	0.0273833	0.00748925	0.00671507	0.0904395	0.100234	0.0182403	0.0066725	0.0038271	0.0074713	0.0446825	0.0167169	0.0103231	0.0705826	0.00560027	0.0308203	0.00350999	0.0168598	0.00866388	0.017712	0.00190114	0.0193735	0.0179592	0.00868812	0.0435895	0.00413471	0.00979744	0.240695	0.0448919	0.0837307	0.630683	0.936246	0.968382	0.990027	1.01007	1.03265	1.0681	0.04763339	0.0188765	0.082025	0.0206274	0.0729323	0.00715217	0.00436041	0.0341428	0.00495664	0.0803127	0.03082	0.0084292	0.00755786	0.10179	0.112814	0.0205296	0.00750994	0.00430743	0.00840899	0.0502904	0.0188149	0.0116188	0.0794412	0.00630315	0.0346884	0.00395052	0.0189758	0.00975126	0.019935	0.00213974	0.021805	0.0202132	0.00977854	0.0490603	0.00465365	0.0110271	0.8884888
5472	-53.56293	-98.48943	44.9265	0.149873	0.38849	0.61151	0.850128	1.223576	0.00471834	0.0483156	0.00582528	0.0028279	0.0323277	0.00710139	0.0143585	0.00785124	0.032921	0.00452484	0.00419799	0.0479828	0.0100831	0.00561191	0.0328423	0.001521	0.0254433	0.00363194	0.0263216	0.0207943	0.0137278	0.0197561	0.00844048	0.0215896	0.00316546	0.0281183	0.0222996	0.0218156	0.0181899	0.00641532	0.00828989	0.00184355	0.0170689	0.00247641	0.0249087	0.0682926	0.355241	0.402789	0.173678	0.471057	0.692719	0.891778	1.12136	1.44359	2.12288	0.5443086	0.00846631	0.0866946	0.0104525	0.00507422	0.0580068	0.0127423	0.0257641	0.0140878	0.0590714	0.00811911	0.00753263	0.0860975	0.0180925	0.0100697	0.0589302	0.00272919	0.0456539	0.00651694	0.0472299	0.0373121	0.0246324	0.0354492	0.0151451	0.0387391	0.00567992	0.0504539	0.0400131	0.0391446	0.0326389	0.0115113	0.0148749	0.00330795	0.0306275	0.00444352	0.0446948	0.5573076
5508	-56.41583	-97.14815	40.73233	0.33813	0.457053	0.542948	0.661869	7.333738	0.00958465	0.00980066	0.00841017	0.0116917	0.00232922	0.0177544	0.00850886	0.00534435	0.0063521	0.0170826	0.00677666	0.00213165	0.00579618	0.0158393	0.00576834	0.00310961	0.001178	0.0084763	0.00180772	0.00233264	0.0167087	0.0229393	0.00550532	0.000953936	0.000220784	0.00394786	0.00538748	0.000209389	0.00755637	0.00890213	0.00568233	0.014031	0.000283821	0.00672428	0.000440865	0.517077	0.106342	0.33959	0.0369919	0.157516	0.406007	0.754866	1.32474	2.46301	6.34856	1.336396	0.0384049	0.0392704	0.0336988	0.0468477	0.009333	0.0711404	0.0340943	0.0214144	0.0254523	0.0684484	0.0271535	0.00854133	0.0232248	0.0634665	0.0231132	0.0124599	0.00472013	0.0339638	0.00724336	0.0093467	0.0669504	0.0919157	0.0220593	0.00382234	0.000884661	0.0158187	0.0215872	0.000839003	0.0302777	0.0356701	0.0227686	0.056221	0.00113725	0.0269436	0.00176651	0.2495686
5544	-54.86916	-97.91502	43.04586	0.295468	0.444382	0.555617	0.704532	4.446723	0.00979487	0.0598502	0.0254165	0.0387798	0.0247724	0.105956	0.0236177	0.0102518	0.00569613	0.0732307	0.00951057	0.0170503	0.0526689	0.0569607	0.0110876	0.00641743	0.00429218	0.0101962	0.0134331	0.0145988	0.0302885	0.0228132	0.0488864	0.00630312	0.00454244	0.00948684	0.021172	0.00129969	0.0492762	0.0485176	0.0484631	0.0377286	0.0104133	0.00488185	0.0183871	0.209389	0.247211	0.0186236	0.524777	0.866325	0.93241	0.978403	1.02207	1.07249	1.1543	0.1037565	0.0104641	0.0639397	0.0271531	0.0414296	0.026465	0.113196	0.0252314	0.0109522	0.00608533	0.0782344	0.0101604	0.0182153	0.0562677	0.0608528	0.0118451	0.00685592	0.00458545	0.0108929	0.014351	0.0155963	0.0323581	0.0243719	0.0522267	0.0067338	0.00485282	0.0101351	0.0226186	0.0013885	0.0526432	0.0518327	0.0517745	0.0403065	0.0111248	0.00521542	0.0196434	0.9360418
5580	-50.41973	-96.10971	45.68999	0.0643211	0.329474	0.670526	0.935679	0.5835754	0.0061594	0.0246993	0.00113204	0.00853049	0.0165038	0.0292762	0.00102545	0.0343034	8.86274e-05	0.029442	0.0194235	0.00277432	0.0170665	0.0722322	0.00704632	0.0147746	0.0197258	0.00271923	0.0416911	0.078229	0.00291957	0.0263366	0.0461891	0.0481997	0.00365151	0.0089511	0.0243289	0.0223802	0.0437249	0.0127735	0.0026675	0.0144019	0.0334698	0.0304677	0.0253497	0.185614	0.220759	0.2927	0.300927	0.636323	0.802146	0.933531	1.0712	1.24666	1.57153	0.3268621	0.00797173	0.0319668	0.00146513	0.0110405	0.0213599	0.0378904	0.00132717	0.0443967	0.000114705	0.038105	0.0251387	0.00359063	0.0220881	0.0934858	0.00911962	0.0191218	0.0255299	0.00351934	0.0539583	0.101247	0.00377862	0.0340859	0.0597797	0.0623819	0.00472592	0.0115849	0.0314874	0.0289654	0.0565905	0.016532	0.00345238	0.0186395	0.0433179	0.0394324	0.0328086	0.772655
5616	-54.15214	-97.65346	43.50132	0.276187	0.438305	0.561695	0.723813	3.646999	0.00958915	0.045622	0.000928536	0.00564762	0.0360521	0.0131895	0.00956556	0.0280007	0.00540159	0.0254083	0.00280891	0.00712787	0.0134025	0.0395919	0.00880069	0.0413396	0.00292345	0.00134139	0.0413857	0.0302737	0.00364998	0.034496	0.00754381	0.00751622	0.000836935	0.00729611	0.00148906	0.00708265	0.00435098	0.00271047	0.00236774	0.0124288	0.0164162	0.0241598	0.0255612	0.0660014	0.577726	0.139144	0.217129	0.669271	0.82214	0.940729	1.06301	1.21634	1.49416	0.2903604	0.0182197	0.0866834	0.00176425	0.0107307	0.0685001	0.0250604	0.0181749	0.0532022	0.0102632	0.0482766	0.00533702	0.0135432	0.0254652	0.0752259	0.0167216	0.0785465	0.00555464	0.00254868	0.0786342	0.057521	0.00693509	0.0655435	0.0143335	0.0142811	0.0015902	0.0138629	0.00282927	0.0134573	0.008267	0.00514999	0.00449879	0.0236151	0.0311914	0.0459043	0.0485671	0.5263065
5652	-49.86935	-95.08573	45.21637	0.105499	0.362817	0.637183	0.894501	0.8500517	0.0119195	0.0736773	0.044184	0.0186074	0.00879788	0.026456	0.0224717	0.0438855	0.0114697	0.0176877	0.00821786	0.0139682	0.0386604	0.06321	0.0288236	0.0220759	0.0116602	0.00478972	0.0347397	0.0386414	0.00576595	0.0703882	0.0194196	0.0102792	0.00291611	8.55801e-05	0.0155646	0.0163295	0.0347911	0.0262347	0.00209436	0.0231064	0.0464488	0.0185862	0.0624218	0.210004	0.322322	0.440944	0.0267306	0.560044	0.753715	0.915569	1.09222	1.32676	1.78557	0.4191915	0.0132679	0.0820116	0.0491821	0.0207123	0.0097931	0.0294487	0.0250137	0.0488498	0.0127672	0.0196885	0.00914746	0.0155482	0.0430336	0.0703603	0.0320841	0.0245732	0.0129793	0.00533153	0.0386694	0.0430125	0.00641819	0.0783505	0.0216164	0.0114419	0.00324598	9.52609e-05	0.0173253	0.0181767	0.0387267	0.0292024	0.00233127	0.0257201	0.0517031	0.0206887	0.069483	0.8983758
5688	-62.24425	-106.8534	44.60911	0.153805	0.390456	0.609544	0.846195	1.262962	0.00356311	0.00424262	0.00396824	0.0173515	0.00190565	0.00515177	0.00235627	0.0226058	0.0485121	0.00182619	0.0271337	0.010976	0.0114685	0.0403046	0.00624627	0.0242767	0.0121406	0.00648859	0.00521236	0.0322652	0.0107164	0.0215066	0.0118896	0.00767274	0.0462868	0.0301742	0.00869542	0.0577908	0.0132387	0.0236063	0.00395684	0.00490343	0.0042718	0.0125885	0.00497479	0.455988	0.317067	0.106429	0.120516	0.318896	0.572702	0.840385	1.18993	1.74611	3.13581	0.8263874	0.00647522	0.00771009	0.00721146	0.0315327	0.00346313	0.00936227	0.00428203	0.0410814	0.0881607	0.00331873	0.04931	0.0199466	0.0208416	0.0732453	0.0113513	0.044118	0.0220631	0.0117917	0.0094724	0.0586353	0.0194749	0.0390837	0.0216068	0.0139436	0.0841167	0.0548354	0.0158021	0.105023	0.0240587	0.0428997	0.00719075	0.00891098	0.00776311	0.0228771	0.00904066	0.5502686
5724	-51.58875	-97.43244	45.84369	0.0427362	0.304336	0.695664	0.957264	0.459752	0.0505303	0.043462	0.015359	0.00100523	0.0262843	0.0194969	0.0127679	0.0164596	0.00496276	0.00859725	0.033158	0.0251147	0.0021223	0.0505748	0.0265315	0.014494	0.00126661	0.0193794	0.00392053	0.0424565	0.00460073	0.0726488	0.00792653	0.0152046	0.0135238	0.00268023	0.00607017	0.00226744	0.0429394	0.0148272	0.00991209	0.00112517	0.0108679	0.00195	0.0310199	0.0118592	0.312742	0.630445	0.0449542	0.601254	0.780272	0.925514	1.08048	1.2816	1.66319	0.3678521	0.0770858	0.0663028	0.0234306	0.00153352	0.0400976	0.0297432	0.0194778	0.0251098	0.00757087	0.0131154	0.0505838	0.0383133	0.00323764	0.0771537	0.0404748	0.0221111	0.00193227	0.0295639	0.00598091	0.0647689	0.00701858	0.110828	0.0120922	0.0231952	0.020631	0.00408878	0.00926027	0.00345907	0.0655056	0.0226194	0.0151212	0.00171649	0.0165793	0.00297479	0.0473219	0.6555076
5760	-59.41153	-103.6442	44.23271	0.0862757	0.348873	0.651127	0.913724	0.7187789	0.0046707	0.0100712	0.00364853	0.00428054	0.00735608	0.00184751	0.000948864	0.00498044	0.00575227	0.00374726	0.00567899	0.00391448	0.00130757	0.0131681	0.0177893	0.00532704	0.0062287	0.0060011	0.00177429	0.00642469	0.00139211	0.00833824	0.00568791	0.0180019	0.0084867	0.0292804	0.00286346	0.00229185	0.0176018	0.00934889	0.0138491	0.00021799	0.0190247	0.00196275	0.0135365	0.0192721	0.0488404	0.434235	0.497652	0.11096	0.342236	0.715679	1.39727	2.92196	9.01224	1.589727	0.0175062	0.0377479	0.0136751	0.0160439	0.0275713	0.00692465	0.00355643	0.0186672	0.0215601	0.0140451	0.0212854	0.0146719	0.00490089	0.0493554	0.0666759	0.0199663	0.0233458	0.0224927	0.00665022	0.0240804	0.00521778	0.0312525	0.0213189	0.067473	0.031809	0.109746	0.0107325	0.00859007	0.0659732	0.0350405	0.051908	0.000817049	0.0713063	0.00735658	0.0507362	0.266802
5796	-58.48833	-101.8657	43.37734	0.250262	0.429689	0.570311	0.749739	2.847575	0.00479001	0.0172442	0.0032601	0.0154158	0.0159482	0.000905558	0.000853264	0.00415125	0.00210463	0.0136836	0.00162759	0.00630625	0.0141431	0.0090584	0.0130316	0.00242938	0.0161792	0.000965628	0.00370469	0.00181065	0.00278183	0.0102949	0.00506314	0.031121	0.0102264	0.00661553	0.00486478	0.00382162	0.0256793	0.00147402	0.0144111	0.0103944	2.09894e-05	0.000165155	0.00708545	0.405389	0.0221057	0.257301	0.315204	0.361541	0.608853	0.856588	1.16742	1.64243	2.76594	0.735636	0.017008	0.0612294	0.0115757	0.0547373	0.0566276	0.00321539	0.00302971	0.01474	0.00747297	0.0485865	0.00577911	0.0223918	0.0502181	0.0321639	0.0462715	0.00862607	0.057448	0.00342868	0.0131543	0.00642913	0.0098775	0.0365544	0.0179778	0.110502	0.0363111	0.0234899	0.0172735	0.0135695	0.0911802	0.00523384	0.0511699	0.0369075	7.45276e-05	0.000586418	0.0251585	0.2816325
5832	-53.56269	-98.35586	44.79317	0.155614	0.391347	0.608653	0.844386	1.281495	0.00495388	0.106277	0.00813306	0.00663948	0.0222545	0.00419579	0.000527131	0.0113483	0.0162058	0.0795105	0.00590949	0.0531673	0.0655301	0.121904	0.0267057	0.0219894	0.0176134	0.0152494	0.0105331	0.0205451	0.0652311	0.0404834	0.024628	0.111422	0.0403498	0.0306522	0.000479749	0.0291854	0.0899856	0.0269014	0.066772	0.0826457	0.000187953	0.00227708	0.00426887	0.26812	0.0328127	0.236507	0.46256	0.914569	0.957382	0.986504	1.01368	1.04452	1.09341	0.06457192	0.00401233	0.0860777	0.00658727	0.00537756	0.0180247	0.00339832	0.000426943	0.00919138	0.0131257	0.0643985	0.00478632	0.0430622	0.0530752	0.098735	0.0216299	0.0178101	0.0142658	0.0123511	0.00853119	0.0166402	0.0528331	0.032789	0.0199472	0.0902449	0.0326808	0.0248264	0.000388567	0.0236383	0.0728827	0.0217885	0.0540812	0.0669378	0.00015223	0.00184429	0.00345752	1.234663
5868	-53.24077	-97.19942	43.95865	0.197741	0.410112	0.589889	0.802259	1.805163	0.00742428	0.023781	0.00843366	0.00859607	0.014855	0.00740893	0.00356744	0.0211391	0.00630801	0.0357916	0.0160847	0.0164435	0.0037033	0.0168427	0.00956517	0.00265616	0.0168401	0.00600449	0.00596771	0.00893295	0.0300117	0.0206121	0.00390331	0.0243785	0.0104783	0.0414287	4.62901e-05	0.0219635	0.0194397	0.00410498	0.0270286	0.0141452	0.011788	0.0137868	0.00987884	0.16121	0.334881	0.0558524	0.448057	0.244775	0.503384	0.807232	1.2388	1.98655	4.08539	1.01766	0.015049	0.048204	0.017095	0.0174242	0.030111	0.0150179	0.00723118	0.0428489	0.0127863	0.0725495	0.0326036	0.0333309	0.00750659	0.0341401	0.0193886	0.00538404	0.0341348	0.0121711	0.0120965	0.0181071	0.0608336	0.0417807	0.00791199	0.0494151	0.0212396	0.083976	9.38298e-05	0.0445201	0.0394043	0.00832079	0.0547869	0.0286723	0.0238943	0.0279457	0.0200244	0.4933404
5904	-55.37342	-100.5307	45.15731	0.161842	0.394353	0.605647	0.838159	1.347434	0.00589283	0.00472622	0.00924328	0.0150665	0.00438393	0.00891377	0.00253758	0.0221164	0.00546575	0.038619	0.0163056	0.00983855	0.00964361	0.0374978	0.0220042	0.00157042	0.0130684	0.0106707	0.0007696	0.00845518	0.00888777	0.0284541	0.00963464	0.0190525	0.0199289	0.011496	1.17579e-05	0.0127798	0.014525	0.0178731	0.0139532	0.0659974	0.00206376	0.00253907	0.00651739	0.00397656	0.473092	0.491189	0.0317425	0.753202	0.870902	0.957793	1.04407	1.14823	1.32766	0.2049333	0.0122639	0.00983596	0.0192366	0.0313556	0.00912361	0.0185509	0.00528108	0.0460276	0.011375	0.0803719	0.0339343	0.0204755	0.0200698	0.0780385	0.0457939	0.00326829	0.0271973	0.0222073	0.00160165	0.0175965	0.0184968	0.0592173	0.0200511	0.039651	0.0414751	0.0239249	2.44699e-05	0.0265967	0.0302287	0.0371965	0.0290387	0.13735	0.004295	0.00528418	0.0135637	0.4805037
5940	-52.80491	-98.74637	45.94146	0.0126998	0.242207	0.757793	0.9873	0.2778927	0.013339	0.0189017	0.00797271	0.0133047	0.0549493	0.0143075	0.000545676	0.0229221	0.0106677	0.0791551	0.00618641	0.00150767	0.0341879	0.107417	0.0434313	0.000226285	0.0288619	0.0217036	0.00468388	0.00252047	0.0404132	0.0290501	0.0104917	0.0892151	0.0408472	0.0338285	2.07227e-05	0.0164686	0.00916231	0.0534173	0.0653486	0.0587203	0.0132407	0.0480064	0.0228797	0.0982643	0.307747	0.314077	0.279912	0.854665	0.926268	0.976388	1.02418	1.0796	1.17005	0.1135547	0.0131044	0.0185692	0.00783249	0.0130707	0.0539829	0.0140559	0.000536079	0.022519	0.01048	0.077763	0.00607761	0.00148115	0.0335866	0.105528	0.0426675	0.000222305	0.0283543	0.0213219	0.0046015	0.00247614	0.0397025	0.0285392	0.0103072	0.087646	0.0401288	0.0332335	2.03582e-05	0.016179	0.00900117	0.0524778	0.0641992	0.0576876	0.0130078	0.047162	0.0224773	1.017903
5976	-55.80717	-96.45278	40.64561	0.358419	0.462784	0.537218	0.64158	9.70374	0.0127995	0.0309502	0.0182806	0.0164571	0.0216646	0.0551062	0.00421576	0.00116439	0.00153902	0.0819768	0.0106199	0.00378783	0.00876557	0.0624025	0.0158612	0.00975303	0.0887806	0.0197534	0.00516889	7.21525e-05	0.000276583	0.008242	0.0218295	0.0377215	0.0256625	0.00277773	0.0183111	0.0161683	0.104819	0.00480549	0.00496655	0.0470015	0.0103159	0.0778456	0.013777	0.105219	0.221665	0.391683	0.281433	0.36756	0.613775	0.858742	1.16449	1.62926	2.72065	0.7236979	0.0148205	0.0358369	0.0211669	0.0190555	0.0250852	0.0638069	0.00488139	0.00134823	0.00178201	0.0949201	0.0122967	0.00438589	0.0101496	0.0722552	0.0183655	0.0112929	0.102798	0.0228723	0.00598501	8.35447e-05	0.000320253	0.00954333	0.0252761	0.0436773	0.0297143	0.0032163	0.0212022	0.0187211	0.121369	0.00556423	0.00575071	0.0544226	0.0119446	0.0901367	0.0159522	0.8636399
6012	-56.17864	-96.06314	39.88451	0.381971	0.469253	0.530748	0.618028	14.12841	0.0272349	0.0881188	0.00364743	0.0256899	0.0766092	0.0402945	0.0202114	0.00659355	0.000661939	0.0299348	0.0379397	0.00498141	0.0030755	0.0810062	0.0157395	0.0172456	0.00577013	0.00614906	0.0442381	1.17473e-05	0.00155214	0.000412799	0.0104463	0.0043569	0.0105228	0.02448	0.0162772	0.0154704	0.1106	0.0243384	0.0305295	0.0579481	0.015259	0.0856494	0.0388495	0.0335225	0.676054	0.126773	0.163651	0.63243	0.799748	0.93266	1.0722	1.25039	1.5812	0.3312994	0.0277384	0.0897481	0.00371487	0.0261649	0.0780257	0.0410396	0.0205851	0.00671546	0.000674178	0.0304883	0.0386412	0.00507351	0.00313237	0.082504	0.0160305	0.0175644	0.00587682	0.00626276	0.0450561	1.19645e-05	0.00158084	0.000420432	0.0106395	0.00443746	0.0107174	0.0249326	0.0165782	0.0157564	0.112645	0.0247885	0.031094	0.0590196	0.0155411	0.087233	0.0395679	0.9818457
