Iteration	Posterior	Likelihood	Prior	beta_categories[1]	beta_categories[2]	beta_categories[3]	beta_categories[4]	beta_scale	br_lengths[1]	br_lengths[2]	br_lengths[3]	br_lengths[4]	br_lengths[5]	br_lengths[6]	br_lengths[7]	br_lengths[8]	br_lengths[9]	br_lengths[10]	br_lengths[11]	br_lengths[12]	br_lengths[13]	br_lengths[14]	br_lengths[15]	br_lengths[16]	br_lengths[17]	br_lengths[18]	br_lengths[19]	br_lengths[20]	br_lengths[21]	br_lengths[22]	br_lengths[23]	br_lengths[24]	br_lengths[25]	br_lengths[26]	br_lengths[27]	br_lengths[28]	br_lengths[29]	br_lengths[30]	br_lengths[31]	br_lengths[32]	br_lengths[33]	br_lengths[34]	br_lengths[35]	matrix_probs[1]	matrix_probs[2]	matrix_probs[3]	matrix_probs[4]	rate_categories[1]	rate_categories[2]	rate_categories[3]	rate_categories[4]	rate_categories[5]	rate_categories[6]	rate_log_sd	rel_br_lengths[1]	rel_br_lengths[2]	rel_br_lengths[3]	rel_br_lengths[4]	rel_br_lengths[5]	rel_br_lengths[6]	rel_br_lengths[7]	rel_br_lengths[8]	rel_br_lengths[9]	rel_br_lengths[10]	rel_br_lengths[11]	rel_br_lengths[12]	rel_br_lengths[13]	rel_br_lengths[14]	rel_br_lengths[15]	rel_br_lengths[16]	rel_br_lengths[17]	rel_br_lengths[18]	rel_br_lengths[19]	rel_br_lengths[20]	rel_br_lengths[21]	rel_br_lengths[22]	rel_br_lengths[23]	rel_br_lengths[24]	rel_br_lengths[25]	rel_br_lengths[26]	rel_br_lengths[27]	rel_br_lengths[28]	rel_br_lengths[29]	rel_br_lengths[30]	rel_br_lengths[31]	rel_br_lengths[32]	rel_br_lengths[33]	rel_br_lengths[34]	rel_br_lengths[35]	tree_length
828	-62.61954	-107.736	45.11644	0.139398	0.383046	0.616954	0.860601	1.124363	0.0201203	0.0103457	0.0155829	0.0164247	0.0260894	0.00273581	0.0271236	0.0110539	0.0133055	0.0134219	0.000348542	0.00630545	0.0060993	0.0363189	0.0134696	0.0052897	0.0115651	0.00328719	0.000740543	0.00647251	0.0446282	0.0231943	0.0230974	0.00134438	0.0411947	0.0116967	0.0177765	0.00784807	0.00141644	0.0264227	0.022256	0.0150911	0.00636605	0.0207445	0.0207631	0.401164	0.124529	0.0225561	0.451751	0.5344	0.736682	0.909063	1.10003	1.35744	1.87126	0.4530824	0.0379671	0.0195224	0.0294049	0.0309934	0.0492309	0.00516249	0.0511824	0.0208588	0.0251075	0.0253271	0.0006577	0.0118984	0.0115094	0.0685339	0.0254172	0.00998168	0.0218234	0.00620294	0.00139741	0.0122137	0.0842136	0.0437677	0.0435849	0.00253684	0.0777346	0.0220718	0.0335442	0.0148093	0.00267282	0.0498598	0.0419972	0.028477	0.0120128	0.039145	0.03918	0.5299407
864	-48.36532	-94.43794	46.07262	0.0111242	0.236488	0.763512	0.988876	0.2661513	0.00077815	0.0174444	0.00604578	0.0074355	0.0254618	0.000501592	0.0295454	0.0110143	0.00502707	0.047232	0.000105616	0.00313067	0.0425146	0.0625398	0.00528811	0.00848416	0.0319044	0.00279139	0.0034035	0.0027101	0.0133685	0.0185577	0.0421978	0.00799313	0.0068694	0.00483862	0.0264709	0.00771697	0.00531956	0.0191733	0.00254748	0.0999069	0.0050457	0.0155638	0.00906882	0.186613	0.372397	0.116756	0.324234	0.66708	0.820826	0.94026	1.06354	1.21828	1.49907	0.2927308	0.00130126	0.0291714	0.0101101	0.012434	0.0425785	0.000838787	0.0494073	0.0184187	0.00840651	0.0789837	0.000176617	0.00523526	0.071095	0.104582	0.00884303	0.0141876	0.0533522	0.00466791	0.0056915	0.00453196	0.0223554	0.0310331	0.0705652	0.0133665	0.0114874	0.00809137	0.044266	0.0129047	0.00889564	0.0320625	0.00426002	0.167069	0.00843766	0.0260265	0.0151653	0.5979968
900	-62.83643	-106.4575	43.62105	0.166074	0.396344	0.603656	0.833926	1.394218	0.0336156	0.0054481	0.00129812	0.00582153	0.00756442	0.00522423	0.00833913	0.00119468	0.0120834	0.0176605	0.000634807	0.00181816	0.0140946	0.00750501	0.00387691	0.00524583	0.029339	0.00240366	0.00231838	0.000344269	0.00803513	0.0135621	0.0125652	0.0176698	0.000930305	0.0026897	0.0149534	0.0155313	0.00874311	0.012825	0.00951575	0.00139827	0.000783661	0.00318903	0.0029058	0.366702	0.0242979	0.327705	0.281295	0.11294	0.345201	0.717607	1.39352	2.89687	8.85425	1.576939	0.115467	0.0187138	0.00445895	0.0199965	0.0259832	0.0179448	0.0286442	0.00410364	0.0415054	0.0606622	0.00218051	0.00624524	0.0484137	0.0257791	0.0133169	0.018019	0.100777	0.00825637	0.00796346	0.00118254	0.0276	0.0465846	0.0431605	0.0606942	0.00319552	0.0092389	0.0513636	0.0533488	0.0300319	0.0440527	0.0326858	0.00480296	0.00269181	0.010954	0.00998119	0.2911277
936	-47.93407	-92.16933	44.23527	0.214539	0.416745	0.583255	0.785461	2.078253	0.0180463	0.0400318	0.0267283	0.000369058	0.0455003	0.0164222	0.0108706	0.0189928	0.0242687	0.0662877	0.00621764	0.0129528	0.00667142	0.0508981	0.04063	0.00686616	0.00793524	0.00975192	0.000923084	0.0770359	0.0843424	0.0448715	0.000941644	0.0343728	0.0264041	0.0238093	0.0654808	0.0135292	0.0049657	0.0225362	0.0400965	0.00715279	0.0228983	0.0345197	0.0233326	0.137457	0.600425	0.0660154	0.196103	0.672224	0.823907	0.941359	1.06229	1.21373	1.4876	0.2871772	0.0192668	0.0427392	0.0285359	0.000394018	0.0485776	0.0175329	0.0116058	0.0202773	0.02591	0.0707708	0.00663814	0.0138289	0.00712261	0.0543403	0.0433778	0.00733052	0.0084719	0.0104114	0.000985512	0.0822458	0.0900465	0.0479062	0.00100533	0.0366974	0.0281898	0.0254195	0.0699093	0.0144442	0.00530153	0.0240604	0.0428083	0.00763654	0.024447	0.0368543	0.0249106	0.9366536
972	-53.20847	-97.48182	44.27335	0.194424	0.408753	0.591248	0.805575	1.756331	0.00166356	0.0122933	0.00227015	0.00611299	0.00833571	0.000779053	0.00259236	0.0040589	0.000578377	0.028849	0.00306138	0.0086808	0.00502505	0.0202952	0.00964095	0.00437455	0.0351877	0.0117014	0.000302109	0.00779921	0.013943	0.000648506	0.0035181	0.028563	0.00320949	0.00140369	0.0198739	0.0111029	0.0147244	0.00270378	0.00904039	1.30119e-05	0.0166724	0.00169333	0.00591089	0.308034	0.448674	0.0903455	0.152946	0.412838	0.649553	0.874056	1.14409	1.53952	2.42226	0.6396987	0.00542544	0.0400928	0.00740373	0.0199365	0.0271856	0.00254076	0.00845455	0.0132374	0.00188629	0.0940865	0.0099842	0.028311	0.0163884	0.0661895	0.0314424	0.0142669	0.114759	0.0381622	0.00098528	0.0254359	0.045473	0.002115	0.0114737	0.0931535	0.0104672	0.00457791	0.0648154	0.0362102	0.0480212	0.00881795	0.0294838	4.24364e-05	0.0543743	0.00552254	0.0192774	0.3066225
1008	-49.08977	-93.57093	44.48116	0.20635	0.413562	0.586439	0.79365	1.939449	0.00244249	0.0147167	0.0119424	0.0304716	0.0573755	0.0040902	0.0306387	0.00316752	0.0122011	0.0211025	0.00628373	0.00664813	0.0123052	0.0695803	0.0267641	0.00495257	0.0843103	0.0144866	0.00393151	0.0564822	0.0105935	0.00886352	0.0319991	0.00810702	0.0360768	0.0898108	0.0400296	0.0236155	0.00330817	0.0189902	0.0369312	0.000268465	0.0218456	0.00520776	0.0178249	0.315642	0.440483	0.0169632	0.226911	0.717721	0.850647	0.950787	1.05176	1.17558	1.3933	0.2398236	0.00295213	0.0177874	0.0144342	0.0368297	0.0693472	0.00494365	0.0370316	0.00382845	0.014747	0.0255057	0.00759487	0.0080353	0.0148728	0.0840987	0.0323486	0.00598596	0.101902	0.0175093	0.00475184	0.0682675	0.0128038	0.0107129	0.0386759	0.00979859	0.0436044	0.10855	0.048382	0.0285431	0.00399844	0.0229526	0.0446371	0.000324482	0.0264038	0.00629439	0.0215442	0.8273655
1044	-50.14003	-93.87272	43.73269	0.265161	0.434709	0.565291	0.734839	3.274923	0.0193611	0.0168144	0.0194896	0.006921	0.0217284	0.00371296	0.0160754	0.014003	0.00640059	0.0104553	0.00459883	0.0090905	0.00639079	0.0407566	0.00808989	0.0132727	0.0168733	0.0103747	0.00055778	0.038895	0.00157888	0.00593399	0.0195073	0.00191905	0.0333	0.0468085	0.0209174	0.00844335	0.0142362	0.000742091	0.00649299	0.00233574	0.0208222	0.0134599	0.0167176	0.501689	0.21845	0.199158	0.0807036	0.693529	0.83654	0.945839	1.05726	1.1954	1.4419	0.2646155	0.03895	0.0338265	0.0392084	0.0139234	0.0437124	0.00746959	0.0323399	0.0281707	0.0128765	0.0210335	0.00925175	0.0182879	0.0128567	0.0819926	0.0162749	0.0267016	0.033945	0.0208714	0.00112212	0.0782474	0.00317632	0.0119378	0.039244	0.00386068	0.0669916	0.0941675	0.0420807	0.016986	0.0286398	0.00149291	0.0130623	0.00469894	0.0418893	0.027078	0.0336317	0.497077
1080	-56.70518	-99.51945	42.81427	0.181962	0.403482	0.596518	0.818038	1.58579	0.000985731	0.00492896	0.00465073	0.000399921	0.012779	0.000701573	0.00298159	0.000954088	0.000180538	0.00248514	0.00387295	0.0030581	0.0029464	0.00444421	0.00943955	0.00200507	0.00254238	0.00416828	4.48778e-05	0.0160619	0.00144635	0.00288742	0.00171762	0.0104251	0.00491184	0.0287355	0.00714832	0.0012578	0.00205625	0.00015044	0.0156936	0.00293878	0.00789512	0.0028456	0.00254527	0.589441	0.291952	0.0147447	0.103862	0.0692089	0.271859	0.666079	1.50132	3.67837	14.449	1.931046	0.00572148	0.0286092	0.0269942	0.00232126	0.0741732	0.00407214	0.017306	0.00553781	0.0010479	0.0144245	0.0224797	0.0177501	0.0171018	0.0257955	0.05479	0.011638	0.0147568	0.0241939	0.000260484	0.0932282	0.00839506	0.0167594	0.0099696	0.0605105	0.0285098	0.16679	0.041491	0.00730064	0.0119351	0.000873198	0.0910903	0.0170576	0.0458257	0.0165167	0.0147735	0.1722861
1116	-50.35009	-95.53926	45.18918	0.0599369	0.324978	0.675022	0.940063	0.5579347	0.0147414	0.00935432	0.00123871	0.00223452	0.012159	0.0086805	0.0147122	0.00081908	0.0104049	0.0111247	0.00264411	0.00410548	0.0101035	0.0322634	0.0131209	0.00209434	0.0189717	0.0302984	0.00242332	0.0405675	0.00388143	0.00326249	0.0222145	0.014154	0.06537	0.0842421	0.0118614	0.00255449	0.015372	0.00109836	0.0510607	0.0279482	0.00436824	0.0197218	0.00606265	0.357092	0.199848	0.210501	0.232559	0.267255	0.525425	0.818096	1.22235	1.90322	3.74174	0.9541266	0.0256268	0.0162618	0.0021534	0.00388455	0.0211374	0.0150904	0.025576	0.00142391	0.018088	0.0193394	0.00459658	0.00713705	0.0175641	0.0560874	0.0228097	0.00364084	0.0329808	0.0526715	0.00421275	0.0705235	0.00674756	0.00567159	0.0386181	0.0246056	0.113641	0.146448	0.0206201	0.00444078	0.0267231	0.00190941	0.088765	0.0485858	0.00759384	0.0342849	0.0105394	0.5752342
1152	-47.84968	-93.31081	45.46113	0.0695342	0.334512	0.665488	0.930466	0.6145635	0.0029672	0.0189071	0.00968644	0.0091636	0.0382455	0.00665858	0.00216643	0.00869707	0.000304592	0.0126468	0.00168158	0.00258935	0.00225438	0.0204595	0.0239378	0.00440954	0.0207818	0.00246459	0.00239361	0.00641124	0.00950786	0.00907113	0.0187923	3.18797e-05	0.0221327	0.00591352	0.0120007	0.0174654	0.00249	0.00501768	0.0148902	0.0155815	0.000369673	0.0115437	0.0163811	0.045169	0.0608491	0.699304	0.194678	0.446377	0.674775	0.884506	1.13057	1.48198	2.24026	0.5832211	0.0082879	0.0528109	0.0270559	0.0255955	0.106826	0.0185985	0.0060512	0.0242924	0.000850777	0.0353248	0.00469695	0.00723249	0.00629686	0.0571469	0.0668623	0.0123166	0.058047	0.00688401	0.00668576	0.0179077	0.0265571	0.0253372	0.0524901	8.90455e-05	0.0618203	0.0165175	0.03352	0.0487837	0.00695499	0.0140152	0.0415909	0.0435219	0.00103256	0.0322436	0.0457552	0.3580162
1188	-50.79098	-95.44423	44.65325	0.143172	0.385044	0.614956	0.856828	1.159193	0.00112767	0.0486316	0.00589272	0.0133991	0.00377537	0.00811141	0.0207739	0.0106968	0.00171906	0.013491	0.0100929	0.00054002	0.0445778	0.0129552	0.00690859	0.00148326	0.0233751	0.00578218	0.00435415	0.0371871	0.000691642	0.0325832	0.015241	0.000166022	0.00626165	0.031048	0.00670444	0.00916348	0.0180271	0.00434554	0.0124836	0.0146248	0.00615084	0.0127501	0.0173365	0.666366	0.0032048	0.181241	0.149188	0.295458	0.551772	0.83068	1.20383	1.81234	3.38457	0.881586	0.00243845	0.10516	0.0127423	0.028974	0.0081638	0.01754	0.0449211	0.0231305	0.00371727	0.0291727	0.0218246	0.00116773	0.0963942	0.028014	0.014939	0.00320737	0.050546	0.0125033	0.00941534	0.0804127	0.0014956	0.0704574	0.032957	0.000359003	0.0135401	0.0671377	0.0144976	0.019815	0.0389814	0.00939673	0.0269944	0.0316243	0.0133005	0.0275705	0.0374881	0.4624525
1224	-52.41207	-94.54954	42.13747	0.331329	0.455095	0.544906	0.66867	6.723701	0.036825	0.00967956	0.0370062	0.0279155	0.0245965	0.0215387	0.011004	0.0102601	0.000282251	0.0041659	0.0107954	0.0046242	0.0132036	0.108024	0.0145597	0.0229319	0.0605057	0.0065669	0.0232685	0.0416903	0.000814762	0.0297942	0.0854751	0.000308886	0.0134838	0.0696844	0.039137	0.0109502	0.0301342	0.0337992	0.0248884	0.0153212	0.00179226	0.0124285	0.010625	0.230746	0.145159	0.528033	0.0960628	0.812355	0.903614	0.968874	1.03213	1.10667	1.23099	0.1502663	0.0424212	0.0111505	0.0426299	0.0321577	0.0283344	0.0248118	0.0126762	0.0118193	0.000325144	0.00479897	0.0124359	0.00532692	0.0152101	0.12444	0.0167722	0.0264168	0.0697005	0.00756484	0.0268046	0.0480258	0.000938578	0.0343219	0.0984644	0.000355826	0.0155329	0.0802741	0.0450845	0.0126143	0.0347136	0.0389355	0.0286706	0.0176495	0.00206462	0.0143172	0.0122396	0.8680811
1260	-53.75758	-99.79606	46.03848	0.0473117	0.310387	0.689613	0.952688	0.4856437	0.00130453	0.0117359	0.0152086	0.0199636	0.0343668	0.00046968	0.013226	0.00926778	0.0380259	0.013392	0.00516749	0.00125449	0.0191328	0.0228307	0.0207532	0.00550616	0.0310605	0.0148805	0.0238016	0.00751377	0.00703162	0.035214	0.00330019	0.0209985	0.00782252	0.0056687	0.00256358	0.00780795	0.00952147	0.00404653	0.0292528	0.00769887	0.0481913	0.064321	0.0135336	0.142885	0.61416	0.228911	0.0140439	0.782022	0.886998	0.963281	1.03812	1.1274	1.27874	0.1777829	0.00226546	0.0203807	0.0264114	0.034669	0.0596817	0.000815651	0.0229683	0.0160945	0.0660361	0.0232567	0.00897391	0.00217855	0.0332261	0.039648	0.0360403	0.00956205	0.05394	0.0258415	0.0413341	0.0130485	0.0122112	0.0611529	0.00573115	0.0364661	0.0135847	0.00984433	0.00445194	0.0135594	0.0165351	0.00702725	0.0508008	0.0133699	0.0836895	0.111701	0.0235025	0.5758346
1296	-56.26506	-101.9365	45.67144	0.0066151	0.215857	0.784143	0.993385	0.2280461	0.00258616	0.0285429	0.0124481	0.00543845	0.0183417	0.0081453	0.0100452	0.00211264	0.0190828	0.0224122	0.000911928	0.00564411	0.00961775	0.00950685	0.00204145	0.00553843	0.00957085	0.00252017	0.00580449	0.00717284	0.0022153	0.014711	0.00837007	0.00214268	0.00955015	0.0254019	0.0139481	0.00971775	0.0387404	0.00167989	0.00752759	0.027557	0.000102123	0.0152763	0.00755178	0.0941715	0.19054	0.588176	0.127112	0.396511	0.636896	0.868706	1.15114	1.57012	2.522	0.6688754	0.0069525	0.0767332	0.0334647	0.0146204	0.0493088	0.0218974	0.0270048	0.00567951	0.0513012	0.0602518	0.00245158	0.0151733	0.0258558	0.0255577	0.00548812	0.0148892	0.0257297	0.00677507	0.0156045	0.0192831	0.00595549	0.0395481	0.0225016	0.00576027	0.0256741	0.068289	0.0374972	0.0261247	0.104147	0.00451612	0.0202368	0.0740827	0.000274541	0.0410678	0.0203018	0.3719762
1332	-50.09237	-90.75505	40.66268	0.372182	0.466585	0.533415	0.627818	11.99183	0.00235061	0.0493612	0.00981892	0.0207794	0.00204836	0.00417012	0.0151339	0.0186633	0.0027903	0.00571386	0.0116774	0.0178179	0.0319922	0.0277569	0.0216482	0.0157025	0.000453768	0.0249199	0.00169525	0.0527275	0.0117092	0.000131746	0.0379788	0.026167	0.00444828	0.0457301	0.00396707	0.010791	0.0100698	0.00356494	0.0201372	0.0219247	0.00935862	0.0154008	0.0170869	0.229564	0.144359	0.35464	0.271437	0.660046	0.816594	0.938745	1.06525	1.2246	1.51505	0.3003956	0.00408314	0.0857431	0.017056	0.0360949	0.00355811	0.00724372	0.0262883	0.0324191	0.00484691	0.00992527	0.0202843	0.0309507	0.0555721	0.0482152	0.0376041	0.027276	0.00078822	0.0432872	0.00294474	0.0915904	0.0203395	0.000228849	0.0659711	0.0454535	0.0077269	0.0794357	0.00689101	0.0187446	0.0174918	0.00619249	0.0349795	0.0380844	0.0162564	0.026752	0.0296808	0.5756875
1368	-59.06507	-104.2919	45.22682	0.0838657	0.346952	0.653047	0.916135	0.7032677	0.00334088	0.00453588	0.00202616	0.023963	0.00484704	0.000495176	0.00120968	0.00801854	0.00537577	0.0224811	0.0104557	0.000767387	0.0173676	0.0113733	0.0107568	0.0121879	0.00956997	0.0132114	0.00716437	0.0127009	0.00365876	0.0205427	0.00135171	0.00400825	0.00391821	0.00260287	0.0212994	0.00458203	0.00640999	0.0111412	0.00339354	0.0278826	0.00324046	0.0217372	0.00770794	0.460235	0.252177	0.0427889	0.244799	0.383337	0.626486	0.864251	1.15707	1.5962	2.60867	0.6933072	0.0102694	0.0139426	0.00622811	0.0736587	0.014899	0.0015221	0.00371838	0.0246478	0.0165243	0.0691033	0.0321391	0.00235883	0.0533853	0.0349597	0.0330647	0.0374637	0.0294166	0.0406098	0.0220222	0.0390407	0.0112465	0.063145	0.00415495	0.0123207	0.012044	0.00800082	0.065471	0.0140845	0.0197033	0.0342463	0.0104312	0.0857068	0.00996067	0.066817	0.023693	0.3253253
1404	-48.48424	-92.41621	43.93197	0.200627	0.411281	0.58872	0.799373	1.848933	0.0036794	0.00208544	0.00370399	0.00422881	0.00387115	0.00146637	0.00456137	0.00106605	0.00287083	0.00533283	0.00148784	0.00616628	0.00951476	0.0157157	0.00500451	0.00357425	0.00314464	0.00307617	0.0160922	0.0210522	0.00510334	0.00372159	0.0110526	0.00469593	0.00177546	0.00540771	0.0254771	0.0116993	0.00953745	0.00150406	0.0020255	0.0128758	0.0031188	0.0375807	0.0131814	0.101132	0.11839	0.776053	0.00442401	0.309635	0.564529	0.836625	1.19528	1.77139	3.22961	0.8476981	0.0138089	0.00782671	0.0139012	0.0158708	0.0145285	0.00550331	0.0171189	0.0040009	0.0107743	0.0200142	0.00558392	0.0231422	0.0357091	0.0589814	0.018782	0.0134143	0.0118019	0.0115449	0.0603945	0.0790096	0.019153	0.0139672	0.0414806	0.017624	0.00666335	0.0202953	0.0956162	0.0439079	0.0357943	0.00564477	0.00760177	0.0483233	0.0117049	0.141041	0.0494702	0.2664516
1440	-60.90793	-104.2196	43.31169	0.245497	0.428041	0.571959	0.754504	2.726298	0.0255036	0.0241437	0.0752526	0.0289345	0.0265326	0.054558	0.00113814	0.000831163	0.00228191	0.00538088	0.0220275	0.0180179	0.00173155	0.0543258	0.01163	0.0082785	0.0131547	0.0034592	0.0554159	0.0341456	0.0118757	0.0160055	0.00259889	0.0151426	0.0120816	0.019278	0.0313127	0.0383075	0.0154733	0.0126454	0.0613296	0.0745197	0.015665	0.053187	0.0111747	0.402444	0.123618	0.450099	0.0238386	0.313407	0.567873	0.838167	1.19308	1.76096	3.19074	0.8389427	0.0297474	0.0281612	0.0877745	0.0337491	0.0309475	0.0636363	0.00132752	0.000969466	0.00266161	0.00627624	0.0256928	0.021016	0.00201968	0.0633655	0.0135652	0.00965602	0.0153436	0.0040348	0.064637	0.0398274	0.0138517	0.0186687	0.00303134	0.0176623	0.0140919	0.0224858	0.036523	0.0446818	0.018048	0.0147495	0.0715347	0.0869195	0.0182716	0.0620371	0.0130342	0.8573409
1476	-56.44019	-95.58216	39.14197	0.395373	0.472862	0.527139	0.604627	18.08157	0.00412649	0.00524699	0.0264912	0.0147823	0.0392402	0.0188831	0.00380145	0.00523375	0.00227138	0.0630414	0.00719549	0.0248816	0.00718703	0.059403	0.00202009	0.0132334	0.0140397	0.00901485	0.055687	0.0230835	0.0302266	0.0196306	0.0010216	0.011588	0.00355506	0.00305942	0.0297654	0.0285953	0.0195838	0.0155917	0.0882314	0.0235516	0.00632451	0.062958	0.00683199	0.154294	0.581126	0.243271	0.021309	0.482826	0.701106	0.895133	1.11715	1.42632	2.07114	0.526466	0.00550655	0.00700178	0.0353509	0.0197261	0.0523637	0.0251983	0.0050728	0.00698412	0.00303102	0.0841249	0.00960193	0.0332029	0.00959065	0.0792696	0.00269569	0.0176592	0.0187351	0.0120298	0.0743109	0.0308035	0.0403355	0.0261959	0.00136326	0.0154634	0.00474401	0.00408261	0.0397201	0.0381587	0.0261334	0.0208061	0.117739	0.0314282	0.00843967	0.0840136	0.00911688	0.7493789
1512	-54.98934	-97.27197	42.28263	0.290746	0.442917	0.557083	0.709255	4.230402	0.00225876	0.014241	0.00706182	0.00181347	0.0197701	0.0112285	9.10387e-05	0.000184946	0.00582086	0.0165026	0.00957598	0.00541912	0.00161105	0.0174319	0.0061811	0.00311528	0.00682247	0.00473115	0.00987508	0.00709338	0.00225959	0.0108588	0.00631257	0.0127096	0.0123427	0.000299098	0.0105905	0.00807764	0.00144219	0.00135513	0.00999302	0.00640614	0.00267515	0.00236062	0.01008	0.0168344	0.31051	0.198632	0.474023	0.244347	0.502956	0.807017	1.23913	1.98825	4.09253	1.018923	0.00908619	0.0572865	0.0284073	0.00729496	0.0795283	0.0451682	0.000366217	0.000743971	0.0234153	0.0663841	0.0385208	0.0217992	0.00648071	0.0701225	0.0248644	0.0125317	0.0274444	0.0190318	0.039724	0.0285342	0.00908953	0.0436812	0.0253933	0.0511261	0.0496505	0.00120317	0.0426017	0.0324935	0.00580145	0.00545122	0.0401984	0.0257697	0.0107612	0.00949597	0.0405483	0.2485923
1548	-47.74202	-91.71323	43.97121	0.256702	0.431883	0.568118	0.743298	3.022794	0.00710962	0.0496323	0.00696485	0.0130368	0.030037	0.0182771	0.0291258	0.0034906	0.00733702	0.0538202	0.0113999	0.0175876	0.0322773	0.0260346	0.0105628	0.00385398	0.014222	0.00415336	0.013115	0.0257128	0.0012393	0.0364987	0.0135627	0.0185678	0.0122464	0.0228578	0.069808	0.0495516	0.0127137	0.00100701	0.00578727	0.05935	0.00663115	0.0191105	0.0231748	0.192654	0.240485	0.257268	0.309593	0.881399	0.940287	0.980975	1.01939	1.0635	1.13456	0.09128388	0.00974111	0.0680027	0.00954275	0.0178621	0.0411546	0.025042	0.0399062	0.00478258	0.0100527	0.0737408	0.0156193	0.0240972	0.0442242	0.0356707	0.0144725	0.00528046	0.019486	0.00569065	0.0179693	0.0352299	0.00169801	0.050008	0.0185827	0.0254404	0.0167792	0.0313181	0.095646	0.0678922	0.0174194	0.00137974	0.00792931	0.0813173	0.00908555	0.0261839	0.0317526	0.7298574
1584	-48.32218	-94.19237	45.87019	0.0122918	0.24078	0.75922	0.987708	0.2749075	0.0137609	0.00787862	0.00353312	0.00688022	0.0116056	0.018206	0.0120617	0.0170073	0.00182324	0.0168036	0.00739809	0.0106064	0.0182902	0.0262124	0.013391	0.00212998	0.0259423	0.00356017	0.00700888	0.0241575	0.00314907	0.00232961	0.0087943	0.00887753	0.0201539	0.0145132	0.0429567	0.0022035	0.0274671	0.0133026	0.00650472	0.0154369	0.00912699	0.0256745	0.0392298	0.339963	0.408491	0.147406	0.10414	0.493822	0.708849	0.898205	1.11333	1.41074	2.02502	0.5101828	0.0281998	0.0161454	0.00724033	0.0140995	0.0237832	0.0373091	0.0247178	0.0348526	0.00373632	0.0344352	0.0151607	0.0217355	0.0374817	0.0537163	0.0274418	0.00436491	0.0531628	0.00729576	0.0143631	0.0495053	0.0064533	0.00477402	0.0180219	0.0181925	0.041301	0.0297415	0.0880301	0.00451557	0.0562875	0.0272607	0.0133299	0.0316344	0.0187037	0.0526141	0.0803926	0.4879777
1620	-51.04157	-95.15607	44.1145	0.218129	0.418113	0.581888	0.781871	2.142839	0.0215312	0.0126202	0.00399755	0.00360281	0.0102812	0.011429	0.0162842	0.0155026	0.00862584	0.015485	0.00517613	0.00716455	0.0189623	0.0425349	0.0224222	0.00469013	0.0219107	0.0180176	0.00943077	0.0254139	0.00701379	0.00729872	0.00375356	0.0144705	0.0036284	0.0366874	0.0322024	0.00312772	0.00678753	0.00757461	0.000179394	0.0209726	0.0110364	0.0115683	0.0145423	0.369864	0.112094	0.0604596	0.457583	0.433025	0.664854	0.880428	1.13581	1.50409	2.30934	0.60518	0.0452407	0.0265172	0.00839951	0.00757009	0.0216024	0.0240142	0.0342159	0.0325736	0.0181243	0.0325365	0.0108759	0.0150539	0.039843	0.0893728	0.0471128	0.00985474	0.046038	0.037858	0.0198156	0.0533987	0.0147371	0.0153358	0.00788686	0.030405	0.00762386	0.0770862	0.0676625	0.00657185	0.0142617	0.0159155	0.000376937	0.0440668	0.0231894	0.0243069	0.0305558	0.4759265
1656	-53.04697	-98.27186	45.22488	0.0141329	0.246967	0.753033	0.985867	0.2881202	0.00246203	0.0328184	0.00366271	0.00256652	0.0200857	0.00117518	0.000555837	0.00574279	0.00297056	0.0125294	0.000869075	0.000312797	0.00977951	0.0121448	0.00219568	0.00153564	0.00276695	0.00947181	0.0059805	0.00396478	0.00380485	0.00585259	0.00485217	0.0112463	0.018935	0.00238025	0.0067877	0.000653859	0.00278908	0.000834956	0.0025447	0.00205875	0.000353442	0.00657283	0.00320239	0.240282	0.588428	0.142318	0.028972	0.30672	0.56193	0.835421	1.197	1.77958	3.26031	0.8545383	0.011925	0.158958	0.0177406	0.0124311	0.0972863	0.00569205	0.00269223	0.0278156	0.0143881	0.0606872	0.00420942	0.00151505	0.0473677	0.0588242	0.0106349	0.00743796	0.0134019	0.0458773	0.0289669	0.0192037	0.018429	0.0283474	0.0235018	0.0544721	0.0917127	0.0115289	0.0328767	0.00316701	0.0135091	0.00404416	0.0123254	0.00997169	0.00171192	0.0318359	0.015511	0.2064594
1692	-57.01654	-102.909	45.89249	0.0739664	0.338563	0.661437	0.926033	0.641403	0.0449421	0.00679729	0.00568419	0.0168236	0.0521503	0.0110613	0.0269192	0.0188801	0.00283923	0.0509388	0.0227258	0.0093263	0.0254336	0.0330901	0.0393257	0.00145691	0.0212919	0.00866221	0.0320889	0.00160258	0.035332	0.00340558	0.0256013	0.0365407	0.0232949	0.0979887	0.00911148	0.0665629	0.0478538	6.82784e-05	0.0150286	0.0224926	0.0125834	0.0120002	0.00706781	0.271547	0.526688	0.0384579	0.163307	0.990765	0.995485	0.998589	1.00141	1.00454	1.00932	0.006708502	0.053062	0.0080254	0.00671119	0.0198633	0.0615726	0.0130598	0.0317829	0.0222912	0.00335221	0.0601423	0.0268318	0.0110113	0.0300288	0.0390688	0.0464309	0.00172014	0.0251389	0.0102273	0.0378866	0.00189213	0.0417156	0.00402089	0.0302268	0.0431428	0.0275037	0.115693	0.0107577	0.0785892	0.0564998	8.06147e-05	0.0177439	0.0265564	0.014857	0.0141683	0.00834479	0.8469722
